Node Number	Directional Deformation (m)
872	0.89238
873	0.84655
874	0.78588
875	0.71164
876	0.62546
877	0.52921
878	0.425
879	0.31514
880	0.20203
881	8.8153e-002
882	-2.3999e-002
883	-0.13199
884	-0.23351
885	-0.32638
886	-0.40865
887	-0.47865
888	-0.53498
889	-0.57657
890	-0.60273
891	-0.61311
892	-0.60773
893	-0.58701
894	-0.55172
895	-0.50296
896	-0.44216
897	-0.37103
898	-0.29152
899	-0.20575
900	-0.11602
901	-2.4692e-002
902	6.5836e-002
903	0.15319
904	0.23508
905	0.30935
906	0.37404
907	0.42741
908	0.46803
909	0.49474
910	0.50676
911	0.50362
912	0.48525
913	0.45195
914	0.40437
915	0.3435
916	0.27067
917	0.18748
918	9.5793e-002
919	-2.3363e-003
920	-0.1047
921	-0.20898
922	-0.31285
923	-0.41398
924	-0.51012
925	-0.5992
926	-0.67931
927	-0.74881
928	-0.80637
929	-0.851
930	-0.88209
931	-0.89947
932	-0.90341
933	-0.89462
934	-0.87431
935	-0.84413
936	-0.80622
937	-0.76314
938	-0.71787
939	1.5073e-002
940	5.7098e-002
941	0.1214
942	0.20283
943	0.29668
944	0.39852
945	0.50425
946	0.6101
947	0.71261
948	0.80866
949	0.89545
950	0.97057
951	1.032
952	1.078
953	1.1076
954	1.1197
955	1.1142
956	1.0911
957	1.0509
958	0.9945
959	0.9231
960	0.83834
961	0.74208
962	0.63644
963	0.52374
964	0.40641
965	0.28697
966	0.16794
967	5.1829e-002
968	-5.899e-002
969	-0.16228
970	-0.25603
971	-0.33847
972	-0.40811
973	-0.46381
974	-0.50476
975	-0.53052
976	-0.54102
977	-0.53657
978	-0.51783
979	-0.4858
980	-0.4418
981	-0.38744
982	-0.32456
983	-0.25519
984	-0.18151
985	-0.1058
986	-3.0361e-002
987	4.2529e-002
988	0.11067
989	0.17198
990	0.22459
991	0.26683
992	0.29733
993	0.31502
994	0.31914
995	0.3093
996	0.28547
997	0.24798
998	0.19752
999	0.13511
1000	6.2083e-002
1001	-1.9937e-002
1002	-0.10909
1003	-0.20333
1004	-0.30045
1005	-0.39817
1006	-0.49417
1007	-0.58617
1008	-0.67197
1009	-0.74953
1010	-0.817
1011	-0.8728
1012	-0.91567
1013	-0.94467
1014	-0.95928
1015	-0.95939
1016	-0.94533
1017	-0.9179
1018	-0.87834
1019	-0.82839
1020	-0.77023
1021	-0.70649
1022	-0.64024
1023	1.7362e-002
1024	6.5533e-002
1025	0.13892
1026	0.23156
1027	0.33815
1028	0.45375
1029	0.57389
1030	0.69444
1031	0.81166
1032	0.92218
1033	1.023
1034	1.1115
1035	1.1854
1036	1.2431
1037	1.2832
1038	1.3048
1039	1.3074
1040	1.2911
1041	1.2564
1042	1.204
1043	1.1352
1044	1.0515
1045	0.95499
1046	0.84761
1047	0.73175
1048	0.60988
1049	0.48455
1050	0.35836
1051	0.23385
1052	0.11347
1053	-4.6874e-004
1054	-0.10587
1055	-0.20087
1056	-0.28391
1057	-0.35374
1058	-0.40946
1059	-0.45052
1060	-0.47677
1061	-0.4884
1062	-0.48597
1063	-0.47039
1064	-0.44287
1065	-0.40493
1066	-0.3583
1067	-0.30493
1068	-0.2469
1069	-0.18639
1070	-0.12563
1071	-6.681e-002
1072	-1.2054e-002
1073	3.6646e-002
1074	7.7479e-002
1075	0.10886
1076	0.12947
1077	0.13829
1078	0.13464
1079	0.11817
1080	8.8889e-002
1081	4.7177e-002
1082	-6.247e-003
1083	-7.0332e-002
1084	-0.14372
1085	-0.22477
1086	-0.31162
1087	-0.4022
1088	-0.49432
1089	-0.58571
1090	-0.67407
1091	-0.75713
1092	-0.83273
1093	-0.89885
1094	-0.95371
1095	-0.99575
1096	-1.0238
1097	-1.0369
1098	-1.0346
1099	-1.017
1100	-0.98423
1101	-0.93731
1102	-0.87749
1103	-0.80656
1104	-0.72672
1105	-0.64069
1106	-0.55161
1107	1.9838e-002
1108	7.441e-002
1109	0.15705
1110	0.261
1111	0.38038
1112	0.50982
1113	0.64444
1114	0.77979
1115	0.91184
1116	1.0369
1117	1.1519
1118	1.2538
1119	1.3404
1120	1.4097
1121	1.4603
1122	1.4912
1123	1.5019
1124	1.4923
1125	1.4628
1126	1.4142
1127	1.3478
1128	1.265
1129	1.1678
1130	1.0584
1131	0.93901
1132	0.81225
1133	0.6807
1134	0.54701
1135	0.4138
1136	0.2836
1137	0.15879
1138	4.1554e-002
1139	-6.6151e-002
1140	-0.16267
1141	-0.24665
1142	-0.3171
1143	-0.37338
1144	-0.41522
1145	-0.44271
1146	-0.45634
1147	-0.45689
1148	-0.4455
1149	-0.42358
1150	-0.39278
1151	-0.35496
1152	-0.31213
1153	-0.26637
1154	-0.21984
1155	-0.17466
1156	-0.13287
1157	-9.6407e-002
1158	-6.7009e-002
1159	-4.6203e-002
1160	-3.5245e-002
1161	-3.5095e-002
1162	-4.639e-002
1163	-6.9423e-002
1164	-0.10414
1165	-0.15011
1166	-0.2066
1167	-0.27251
1168	-0.34644
1169	-0.42676
1170	-0.51155
1171	-0.59876
1172	-0.68617
1173	-0.77151
1174	-0.85249
1175	-0.92685
1176	-0.99245
1177	-1.0473
1178	-1.0896
1179	-1.1179
1180	-1.131
1181	-1.128
1182	-1.1086
1183	-1.0727
1184	-1.0207
1185	-0.95351
1186	-0.87248
1187	-0.7794
1188	-0.67651
1189	-0.56655
1190	-0.45273
1191	2.2533e-002
1192	8.3685e-002
1193	0.17563
1194	0.2909
1195	0.42313
1196	0.56651
1197	0.71577
1198	0.8661
1199	1.0131
1200	1.153
1201	1.2822
1202	1.3977
1203	1.4971
1204	1.5781
1205	1.6393
1206	1.6794
1207	1.6981
1208	1.695
1209	1.6706
1210	1.6255
1211	1.5611
1212	1.4789
1213	1.3807
1214	1.2688
1215	1.1456
1216	1.0136
1217	0.8754
1218	0.73386
1219	0.59161
1220	0.45127
1221	0.31532
1222	0.18604
1223	6.5468e-002
1224	-4.4624e-002
1225	-0.1428
1226	-0.22795
1227	-0.29935
1228	-0.35662
1229	-0.39976
1230	-0.42915
1231	-0.4455
1232	-0.44986
1233	-0.44353
1234	-0.42811
1235	-0.40537
1236	-0.37724
1237	-0.34574
1238	-0.31296
1239	-0.28094
1240	-0.25168
1241	-0.22704
1242	-0.20871
1243	-0.19817
1244	-0.1966
1245	-0.20492
1246	-0.22373
1247	-0.25325
1248	-0.2934
1249	-0.34371
1250	-0.40338
1251	-0.47128
1252	-0.546
1253	-0.62584
1254	-0.70889
1255	-0.79304
1256	-0.87609
1257	-0.95572
1258	-1.0297
1259	-1.0956
1260	-1.1515
1261	-1.1953
1262	-1.2252
1263	-1.2399
1264	-1.238
1265	-1.2188
1266	-1.182
1267	-1.1274
1268	-1.0556
1269	-0.96751
1270	-0.86439
1271	-0.74806
1272	-0.62076
1273	-0.48522
1274	-0.34456
1275	2.539e-002
1276	9.2908e-002
1277	0.19399
1278	0.3206
1279	0.46585
1280	0.62343
1281	0.78764
1282	0.95328
1283	1.1157
1284	1.2706
1285	1.4144
1286	1.5437
1287	1.6559
1288	1.7488
1289	1.8206
1290	1.87
1291	1.8965
1292	1.8998
1293	1.8803
1294	1.8385
1295	1.7759
1296	1.6938
1297	1.5943
1298	1.4795
1299	1.3519
1300	1.2141
1301	1.0689
1302	0.9191
1303	0.76741
1304	0.61657
1305	0.46915
1306	0.32755
1307	0.19391
1308	7.0091e-002
1309	-4.2349e-002
1310	-0.14221
1311	-0.22865
1312	-0.3012
1313	-0.35978
1314	-0.40466
1315	-0.43647
1316	-0.45617
1317	-0.46501
1318	-0.46449
1319	-0.45633
1320	-0.44238
1321	-0.42462
1322	-0.40506
1323	-0.38571
1324	-0.36851
1325	-0.35527
1326	-0.34763
1327	-0.34701
1328	-0.35457
1329	-0.37117
1330	-0.39735
1331	-0.43332
1332	-0.47892
1333	-0.53364
1334	-0.59665
1335	-0.66678
1336	-0.74256
1337	-0.82225
1338	-0.90391
1339	-0.9854
1340	-1.0645
1341	-1.1388
1342	-1.2061
1343	-1.2641
1344	-1.3106
1345	-1.3436
1346	-1.3614
1347	-1.3625
1348	-1.3457
1349	-1.3103
1350	-1.2559
1351	-1.1824
1352	-1.0904
1353	-0.9807
1354	-0.85468
1355	-0.71411
1356	-0.56113
1357	-0.3984
1358	-0.22874
1359	2.7465e-002
1360	0.10056
1361	0.21054
1362	0.34875
1363	0.50752
1364	0.67991
1365	0.85969
1366	1.0413
1367	1.2196
1368	1.3901
1369	1.5489
1370	1.6924
1371	1.8179
1372	1.9228
1373	2.0053
1374	2.0641
1375	2.0984
1376	2.108
1377	2.093
1378	2.0543
1379	1.993
1380	1.9107
1381	1.8094
1382	1.6912
1383	1.5588
1384	1.4147
1385	1.2619
1386	1.1033
1387	0.94166
1388	0.77984
1389	0.62055
1390	0.46626
1391	0.31925
1392	0.18149
1393	5.464e-002
1394	-5.9992e-002
1395	-0.16146
1396	-0.2492
1397	-0.32303
1398	-0.38314
1399	-0.43009
1400	-0.46475
1401	-0.48832
1402	-0.50222
1403	-0.50811
1404	-0.50782
1405	-0.50326
1406	-0.4964
1407	-0.48921
1408	-0.48358
1409	-0.48129
1410	-0.48395
1411	-0.49293
1412	-0.50935
1413	-0.53404
1414	-0.5675
1415	-0.60988
1416	-0.66098
1417	-0.72026
1418	-0.78682
1419	-0.85944
1420	-0.93661
1421	-1.0165
1422	-1.0972
1423	-1.1765
1424	-1.2521
1425	-1.3217
1426	-1.3828
1427	-1.4332
1428	-1.4707
1429	-1.4933
1430	-1.4993
1431	-1.487
1432	-1.4555
1433	-1.4039
1434	-1.3318
1435	-1.2392
1436	-1.1266
1437	-0.99482
1438	-0.84522
1439	-0.67949
1440	-0.49953
1441	-0.3079
1442	-0.10603
1443	-8.9977e-003
1444	-2.8169e-002
1445	-5.1309e-002
1446	-7.5739e-002
1447	-0.10044
1448	-0.12541
1449	-0.1513
1450	-0.17915
1451	-0.21017
1452	-0.24567
1453	-0.28686
1454	-0.33485
1455	-0.3905
1456	-0.45441
1457	-0.52685
1458	-0.60779
1459	-0.6968
1460	-0.79312
1461	-0.89562
1462	-1.0029
1463	-1.1131
1464	-1.2243
1465	-1.3343
1466	-1.4406
1467	-1.5407
1468	-1.6321
1469	-1.7122
1470	-1.7785
1471	-1.8287
1472	-1.8607
1473	-1.8726
1474	-1.8628
1475	-1.8301
1476	-1.7737
1477	-1.6932
1478	-1.5885
1479	-1.4603
1480	-1.3094
1481	-1.1372
1482	-0.94572
1483	-0.73703
1484	-0.51377
1485	-0.27887
1486	-3.5516e-002
1487	0.2129
1488	0.46282
1489	0.71064
1490	0.95272
1491	1.1855
1492	1.4056
1493	1.6097
1494	1.7949
1495	1.9584
1496	2.0981
1497	2.212
1498	2.2988
1499	2.3574
1500	2.3873
1501	2.3887
1502	2.362
1503	2.3082
1504	2.2287
1505	2.1253
1506	2.0002
1507	1.856
1508	1.6955
1509	1.5215
1510	1.3373
1511	1.1459
1512	0.95057
1513	0.75438
1514	0.56028
1515	0.37101
1516	0.18906
1517	1.6578e-002
1518	-0.14463
1519	-0.2932
1520	-0.42818
1521	-0.54912
1522	-0.65609
1523	-0.74968
1524	-0.83104
1525	-0.90193
1526	-0.96482
1527	0.
1528	0.
1529	0.
1530	0.
1531	0.
1532	0.
1533	0.
1534	0.
1535	0.
1536	0.
1537	0.
1538	0.
1539	0.
1540	0.
1541	0.
1542	0.
1543	9.8868e-002
1544	-5.768e-002
1545	-0.20324
1546	-0.33899
1547	-0.46313
1548	-0.57494
1549	-0.67375
1550	-0.75922
1551	-0.83127
1552	-0.89016
1553	-0.93643
1554	-0.97099
1555	-0.99505
1556	-1.0102
1557	-1.0186
1558	-1.023
1559	0.
1560	0.
1561	0.
1562	0.
1563	0.
1564	0.
1565	0.
1566	0.
1567	0.
1568	0.
1569	0.
1570	0.
1571	0.
1572	0.
1573	0.
1574	0.
1575	0.
1576	0.
1577	0.
1578	0.
1579	0.
1580	0.
1581	0.
1582	0.
1583	0.
1584	0.
1585	0.
1586	0.
1587	0.
1588	0.
1589	0.
1590	0.
1591	0.
1592	0.
1593	0.
1594	0.
1595	0.
1596	0.
1597	0.
1598	0.
1599	0.
1600	0.
1601	0.
1602	0.
1603	0.
1604	0.
1605	0.
1606	0.
1607	0.
1608	0.
1609	0.
1610	0.
1611	0.
1612	0.
1613	0.
1614	0.
1615	0.
1616	0.
1617	0.
1618	0.
1619	0.
1620	0.
1621	0.
1622	0.
1623	0.
1624	0.
1625	0.
1626	0.
1627	0.
1628	0.
1629	0.
1630	0.
1631	0.
1632	0.
1633	0.
1634	0.
1635	0.
1636	0.
1637	0.
1638	0.
1639	0.
1640	0.
1641	0.
1642	0.
1643	0.
1644	0.
1645	0.
1646	0.
1647	0.
1648	0.
1649	0.
1650	0.
1651	0.
1652	0.
1653	0.
1654	0.
1655	9.9369e-002
1656	-5.5764e-002
1657	-0.20317
1658	-0.33886
1659	-0.46313
1660	-0.57494
1661	-0.67376
1662	-0.75922
1663	-0.83128
1664	-0.89016
1665	-0.93644
1666	-0.97099
1667	-0.99505
1668	-1.0102
1669	-1.0186
1670	-1.023
1671	0.
1672	0.
1673	0.
1674	0.
1675	0.
1676	0.
1677	0.
1678	0.
1679	0.
1680	0.
1681	0.
1682	0.
1683	0.
1684	0.
1685	0.
1686	0.
1687	-0.96351
1688	-0.90582
1689	-0.84193
1690	-0.76912
1691	-0.68542
1692	-0.58947
1693	-0.48048
1694	-0.35821
1695	-0.22294
1696	-7.5417e-002
1697	8.3164e-002
1698	0.25119
1699	0.42667
1700	0.6073
1701	0.79053
1702	0.97356
1703	1.1535
1704	1.3272
1705	1.4919
1706	1.6444
1707	1.7819
1708	1.9018
1709	2.0016
1710	2.0792
1711	2.1329
1712	2.1613
1713	2.1633
